date,close,prophet1,prophet2,prophet3,prophet4,prophet5
2018-08-30,13836.71,13928.39,13751.14,14016.95,13669.53,13953.24
2018-08-31,13707.34,13795.24,13665.55,13851.11,13597.78,13795.04
2018-09-03,14074.37,14176.96,14004.02,14297.62,13949.06,14199.81
2018-09-04,14145.39,14266.78,14094.06,14362.49,14027.28,14247.18
2018-09-05,14172.97,14370.07,14041.06,14368.05,13982.31,14307.48
2018-09-06,14053.25,14179.0,13995.54,14218.53,13908.2,14207.36
2018-09-07,14153.42,14299.99,14064.58,14383.55,14003.96,14192.89
2018-09-10,14073.59,14225.6,14049.76,14277.21,13924.96,14189.31
2018-09-11,14092.18,14236.8,14039.28,14319.26,13933.9,14156.0
2018-09-12,14459.06,14601.41,14393.7,14729.85,14304.46,14645.34
2018-09-13,14446.62,14556.55,14388.44,14601.45,14326.7,14548.67
2018-09-14,14615.07,14803.63,14512.81,14813.85,14413.01,14753.81
2018-09-17,14514.11,14711.71,14488.66,14725.75,14420.56,14629.2
2018-09-18,14510.49,14606.76,14495.72,14770.36,14379.42,14603.26
2018-09-19,14771.2,14888.66,14708.95,14944.43,14622.24,14862.13
2018-09-20,14680.35,14818.94,14653.64,14957.39,14560.17,14844.35
2018-09-21,14950.34,15071.01,14858.57,15178.66,14757.43,15098.53
2018-09-24,15058.04,15223.85,14958.74,15281.02,14887.44,15237.03
2018-09-25,14975.08,15103.01,14901.43,15193.77,14821.7,15096.54
2018-09-26,15071.59,15287.56,15009.34,15284.51,14962.03,15200.84
2018-09-27,15220.4,15408.85,15132.31,15480.61,15066.78,15334.03
2018-09-28,15316.87,15476.55,15256.76,15513.89,15177.49,15430.61
2018-10-01,15079.75,15261.52,15013.59,15316.36,14911.17,15168.96
2018-10-02,14971.99,15154.83,14867.24,15185.07,14836.85,15094.28
2018-10-03,14936.47,15068.99,14877.29,15137.75,14837.21,15032.39
2018-10-04,14926.85,15051.75,14878.0,15227.96,14807.3,15059.46
2018-10-05,15021.29,15173.85,14951.33,15259.2,14868.63,15146.57
2018-10-08,15049.51,15225.94,15008.96,15293.71,14919.35,15178.57
2018-10-09,14851.37,15004.01,14740.95,15107.93,14720.01,15019.94
2018-10-10,14909.43,15011.5,14848.84,15090.69,14775.44,15027.58
2018-10-11,15002.25,15128.18,14892.12,15279.86,14885.59,15144.97
2018-10-12,15087.97,15236.62,14978.91,15238.58,14970.42,15270.58
2018-10-15,15253.45,15403.67,15157.93,15458.8,15097.03,15415.34
2018-10-16,15382.72,15597.23,15276.82,15599.34,15248.64,15541.26
2018-10-17,15455.06,15566.77,15360.85,15704.87,15288.67,15569.22
2018-10-18,15445.77,15615.84,15361.92,15684.21,15262.79,15576.43
2018-10-19,15192.86,15390.03,15142.33,15415.68,15032.74,15274.34
2018-10-22,15259.79,15481.72,15173.69,15488.32,15104.87,15397.1
2018-10-23,15293.05,15433.61,15168.09,15492.53,15089.3,15423.79
2018-10-24,15336.17,15504.61,15294.46,15520.29,15209.2,15459.58
2018-10-25,15143.13,15311.81,15042.06,15392.28,14907.88,15295.38
2018-10-26,14981.8,15137.48,14905.13,15227.31,14913.33,15065.47
2018-10-29,15141.93,15290.36,15079.74,15417.04,15035.99,15312.57
2018-10-30,15137.45,15302.03,15067.81,15340.6,14978.18,15285.86
2018-10-31,15242.49,15317.72,15199.64,15492.25,15090.36,15362.28
2018-11-01,15248.33,15421.62,15186.7,15468.41,15105.09,15365.79
2018-11-02,15254.4,15410.79,15151.85,15519.53,15083.88,15391.1
2018-11-05,15399.74,15546.89,15389.84,15662.21,15251.68,15569.78
2018-11-06,15322.01,15537.95,15251.35,15558.31,15164.38,15447.7
2018-11-07,15338.28,15470.96,15257.07,15557.94,15182.0,15465.4
2018-11-08,15269.06,15409.44,15222.15,15527.44,15121.91,15391.77
2018-11-09,15204.38,15416.99,15135.95,15452.12,15012.4,15380.21
2018-11-12,15158.96,15285.33,15095.27,15365.6,15008.57,15269.05
2018-11-13,15194.19,15329.42,15193.96,15381.76,15047.22,15314.85
2018-11-14,15123.14,15269.92,15039.2,15341.26,14975.8,15288.39
2018-11-15,15315.78,15494.69,15229.46,15591.93,15156.01,15442.81
2018-11-16,15180.89,15339.01,15108.52,15443.41,15063.63,15336.86
2018-11-19,15154.06,15266.43,15110.77,15347.66,14991.8,15247.68
2018-11-20,15089.08,15223.91,14968.17,15280.18,14945.05,15203.6
2018-11-21,15310.53,15445.04,15173.79,15579.22,15197.15,15478.47
2018-11-22,15342.19,15493.24,15247.47,15537.48,15186.33,15444.18
2018-11-23,15502.87,15671.1,15374.69,15751.2,15354.49,15622.2
2018-11-26,15275.79,15441.33,15186.44,15486.11,15120.09,15405.84
2018-11-27,15318.17,15416.95,15256.98,15597.49,15202.9,15410.42
2018-11-28,15456.6,15644.06,15351.78,15664.64,15294.07,15567.46
2018-11-29,15470.87,15633.4,15349.37,15738.31,15355.87,15598.13
2018-11-30,15638.16,15837.84,15562.14,15878.51,15478.54,15764.72
2018-12-03,15559.03,15728.44,15508.07,15800.26,15376.69,15723.34
2018-12-04,15781.44,15974.02,15649.03,15955.97,15645.07,15956.34
2018-12-05,16150.06,16326.63,16095.8,16321.15,15978.71,16251.61
2018-12-06,16093.17,16297.43,16039.01,16327.47,15952.21,16225.5
2018-12-07,16023.24,16200.21,15973.7,16271.5,15775.54,16173.03
2018-12-10,16259.44,16418.86,16217.77,16466.75,16097.02,16438.83
2018-12-11,16519.97,16760.25,16510.12,16731.79,16339.58,16675.86
2018-12-12,16435.46,16629.04,16341.58,16700.45,16236.15,16576.5
2018-12-13,16368.18,16550.64,16289.93,16632.13,16186.39,16520.95
2018-12-14,16323.75,16445.32,16228.54,16564.11,16141.79,16476.34
2018-12-17,16107.37,16226.94,16026.9,16374.11,15944.75,16206.34
2018-12-18,15961.67,16130.63,15930.8,16163.61,15758.41,16095.52
2018-12-19,15803.78,15966.41,15682.25,16029.58,15655.74,15976.33
2018-12-20,15684.47,15822.05,15579.04,15971.43,15570.48,15803.44
2018-12-21,15680.6,15841.82,15645.38,15917.95,15532.6,15810.1
2018-12-24,15718.94,15926.07,15672.41,15958.69,15587.18,15837.07
2018-12-25,15966.16,16148.02,15874.73,16279.28,15841.45,16020.0
2018-12-26,15809.13,15931.15,15757.1,16002.02,15690.14,15936.26
2018-12-27,15967.11,16123.22,15898.17,16232.05,15867.16,16104.48
2018-12-28,15934.57,16068.26,15902.71,16226.62,15759.32,16045.72
2018-12-31,15928.28,16075.22,15851.02,16156.86,15746.11,16018.93
2019-01-01,16037.74,16184.85,15990.45,16305.88,15902.49,16137.79
2019-01-02,15860.27,16003.72,15864.78,16067.03,15724.14,16011.4
2019-01-03,15922.63,16041.89,15862.07,16139.6,15788.11,16112.83
2019-01-04,15950.75,16106.19,15872.57,16202.3,15851.52,16122.46
2019-01-07,16031.1,16173.44,15974.11,16297.17,15871.15,16116.25
2019-01-08,16079.13,16145.72,15986.99,16356.37,15932.04,16235.25
2019-01-09,16480.46,16712.93,16476.76,16779.4,16283.34,16590.44
2019-01-10,16377.33,16576.76,16301.34,16620.78,16283.49,16489.27
2019-01-11,16292.22,16442.88,16201.87,16575.5,16118.33,16407.51
2019-01-14,16192.63,16355.17,16084.61,16424.44,16020.73,16345.04
2019-01-15,16104.55,16227.85,16059.37,16375.17,15932.33,16264.28
2019-01-16,16003.83,16218.14,15951.56,16250.52,15823.15,16128.72
2019-01-17,16196.87,16420.3,16099.77,16454.26,16011.27,16323.82
2019-01-18,16430.23,16599.68,16367.02,16690.6,16248.72,16576.93
2019-01-21,16338.36,16535.19,16207.37,16531.0,16130.34,16487.62
2019-01-22,16204.55,16372.28,16129.52,16411.19,16017.05,16372.31
2019-01-23,16282.75,16402.04,16216.08,16530.33,16183.39,16371.18
2019-01-24,16194.7,16343.31,16169.02,16382.97,16056.58,16324.9
2019-01-25,16299.15,16466.45,16192.53,16570.74,16166.35,16394.73
2019-01-28,16333.9,16482.39,16210.47,16607.38,16209.01,16462.9
2019-01-29,16089.79,16243.65,15980.53,16341.67,15987.92,16211.23
2019-01-30,16342.35,16502.79,16216.96,16550.84,16121.03,16471.56
2019-01-31,16640.16,16803.87,16601.44,16935.69,16432.82,16746.66
2019-02-01,16540.15,16707.28,16508.68,16855.65,16348.16,16623.27
2019-02-04,16477.8,16607.62,16405.96,16729.81,16297.54,16540.6
2019-02-05,16526.62,16668.19,16484.36,16791.4,16351.42,16654.5
2019-02-06,16583.65,16706.88,16505.17,16839.09,16402.99,16702.02
2019-02-07,16694.89,16894.49,16608.24,16963.02,16535.26,16805.88
2019-02-08,17035.59,17134.2,16939.06,17287.05,16866.44,17216.94
2019-02-11,17007.17,17216.48,16911.58,17261.1,16812.51,17114.0
2019-02-12,16873.63,17089.15,16737.03,17157.3,16631.48,17056.44
2019-02-13,16644.15,16800.54,16569.73,16971.9,16444.66,16831.36
2019-02-14,16524.59,16603.81,16440.64,16726.19,16341.19,16592.31
2019-02-15,16520.77,16674.04,16462.8,16765.15,16347.4,16655.99
2019-02-18,16821.6,16987.66,16740.64,17034.21,16615.38,16942.73
2019-02-19,16736.43,16869.97,16647.3,17040.77,16552.64,16772.86
2019-02-20,16775.61,16926.08,16662.5,17007.52,16569.9,16861.34
2019-02-21,16774.53,16993.61,16693.08,16977.73,16602.56,16934.72
2019-02-22,16976.76,17169.11,16916.94,17253.08,16770.56,17181.14
2019-02-25,17412.96,17554.89,17286.08,17734.9,17209.27,17583.7
2019-02-26,17322.5,17440.37,17238.92,17605.33,17103.93,17472.29
2019-02-27,17239.65,17400.77,17161.48,17505.3,17061.96,17376.83
2019-02-28,17422.34,17589.13,17310.21,17697.93,17217.93,17620.35
2019-03-01,17543.3,17736.15,17434.96,17856.09,17399.69,17759.02
2019-03-04,17872.07,18031.66,17790.96,18108.91,17707.86,17994.07
2019-03-05,17978.54,18176.71,17847.89,18244.19,17796.24,18050.45
2019-03-06,17915.85,18164.35,17838.81,18168.37,17708.11,17983.99
2019-03-07,18023.78,18233.42,17901.39,18252.04,17857.26,18215.63
2019-03-08,18226.55,18407.06,18174.16,18487.98,18069.46,18370.65
2019-03-11,18378.55,18555.6,18372.59,18694.94,18200.01,18532.31
2019-03-12,18473.86,18645.42,18349.69,18771.9,18348.38,18555.49
2019-03-13,18673.84,18904.67,18600.42,18978.01,18504.27,18795.1
2019-03-14,18895.36,19060.61,18773.42,19184.33,18740.94,19035.36
2019-03-15,19160.26,19353.59,19104.34,19467.71,18973.77,19321.5
2019-03-18,19286.88,19481.73,19141.64,19545.3,19120.08,19425.8
2019-03-19,19256.6,19429.84,19178.83,19533.53,19033.35,19370.71
2019-03-20,19286.81,19426.73,19156.7,19583.51,19076.26,19410.84
2019-03-21,19522.86,19730.7,19417.17,19826.54,19341.28,19726.23
2019-03-22,19365.96,19557.26,19229.2,19668.85,19185.55,19530.37
2019-03-25,19439.43,19653.28,19374.21,19725.65,19264.77,19618.75
2019-03-26,19365.06,19538.04,19235.82,19640.92,19214.03,19485.16
2019-03-27,19372.56,19613.59,19297.08,19785.5,19123.63,19413.1
2019-03-28,19623.78,19785.61,19512.16,19953.73,19389.3,19760.24
2019-03-29,19663.29,19927.25,19560.47,19974.48,19475.68,19786.51
2019-04-01,19674.39,19802.36,19581.83,19960.33,19449.14,19845.51
2019-04-02,19410.59,19621.58,19283.97,19684.24,19347.62,19693.44
2019-04-03,19557.94,19772.12,19468.38,19846.2,19382.54,19741.6
2019-04-04,19686.56,19852.11,19648.39,19993.39,19486.62,19951.78
2019-04-05,20119.09,20337.35,19987.18,20345.21,19897.15,20302.93
2019-04-08,20059.27,20311.19,20005.98,20297.19,19839.41,20194.47
2019-04-09,20105.28,20217.2,20065.0,20381.25,19905.44,20280.12
2019-04-10,20157.5,20379.35,20023.81,20468.22,19960.44,20390.55
2019-04-11,20480.05,20582.72,20318.05,20777.45,20256.54,20718.83
2019-04-12,20462.59,20627.69,20372.63,20830.02,20246.78,20602.74
2019-04-15,20521.81,20793.9,20396.74,20768.8,20371.77,20696.38
2019-04-16,20649.01,20831.47,20622.93,20927.71,20499.7,20755.17
2019-04-17,20689.65,20847.97,20587.64,21062.89,20493.18,20889.29
2019-04-18,20599.55,20797.39,20463.5,20913.94,20338.29,20828.34
2019-04-19,20641.63,20933.42,20491.06,20987.78,20457.45,20808.41
2019-04-22,20866.53,20998.75,20807.68,21265.13,20722.73,21005.61
2019-04-23,20655.49,20818.61,20528.62,20936.66,20505.52,20835.61
2019-04-24,20685.04,20953.84,20583.43,20991.21,20508.57,20867.79
2019-04-25,20542.78,20824.53,20479.34,20839.73,20395.79,20710.46
2019-04-26,20791.83,20995.45,20667.73,21022.43,20586.13,20965.59
2019-04-29,20479.58,20633.62,20375.3,20774.06,20300.51,20636.3
2019-04-30,20367.47,20656.52,20264.96,20708.87,20136.06,20570.98
2019-05-01,20446.49,20716.15,20372.2,20775.29,20253.97,20640.17
2019-05-02,20771.18,21007.09,20691.86,21108.46,20618.7,20896.51
2019-05-03,20759.6,20933.47,20646.66,21055.4,20527.53,20883.72
2019-05-06,20646.73,20851.17,20546.12,20929.34,20404.69,20801.4
2019-05-07,21040.9,21244.57,20920.06,21409.93,20834.6,21240.24
2019-05-08,20740.5,20961.63,20575.5,21030.98,20523.69,20912.56
2019-05-09,20291.46,20553.26,20200.46,20607.77,20114.89,20427.69
2019-05-10,20382.98,20622.66,20358.2,20695.39,20160.67,20556.71
2019-05-13,20282.93,20442.06,20145.67,20646.47,20149.81,20431.78
2019-05-14,20078.86,20334.92,19947.42,20419.05,19826.28,20274.85
2019-05-15,20223.62,20438.52,20087.28,20474.58,20072.09,20398.88
2019-05-16,20275.01,20505.62,20203.02,20530.98,20041.24,20424.42
2019-05-17,20162.98,20423.75,20080.25,20488.77,19888.93,20333.62
2019-05-20,19908.47,20063.29,19802.61,20204.53,19718.86,20120.1
2019-05-21,20084.93,20284.34,19947.63,20367.92,19873.85,20222.73
2019-05-22,20217.97,20398.66,20120.62,20562.31,19970.92,20396.0
2019-05-23,20199.95,20338.61,20035.74,20510.52,19930.02,20358.7
2019-05-24,20578.49,20798.55,20481.5,20889.33,20372.36,20760.69
2019-05-27,20361.49,20667.39,20295.18,20698.67,20197.62,20497.73
2019-05-28,20055.24,20181.98,19904.77,20341.02,19878.15,20220.1
2019-05-29,19918.94,20116.85,19758.3,20280.21,19722.01,20122.43
2019-05-30,19911.86,20136.48,19875.2,20179.15,19731.81,20033.84
2019-05-31,19962.37,20166.9,19838.13,20288.03,19761.66,20068.99
2019-06-03,19916.26,20110.91,19861.92,20272.12,19660.15,20024.15
2019-06-04,19988.5,20136.44,19882.4,20233.26,19731.81,20101.61
2019-06-05,19741.87,19948.48,19636.76,20024.44,19536.43,19923.31
2019-06-06,20030.96,20200.95,19948.37,20377.19,19824.22,20134.89
2019-06-07,20016.52,20129.01,19881.04,20363.09,19850.42,20164.72
2019-06-10,20243.44,20494.24,20147.58,20540.15,20071.66,20430.42
2019-06-11,20314.97,20557.06,20197.89,20589.84,20136.4,20494.42
2019-06-12,20410.01,20616.22,20254.06,20755.18,20194.47,20557.55
2019-06-13,20528.68,20743.38,20439.9,20885.21,20266.71,20700.75
2019-06-14,20622.86,20873.4,20508.89,20884.17,20433.63,20792.26
2019-06-17,20757.91,20974.8,20647.6,21019.3,20572.13,20914.66
2019-06-18,21037.76,21286.18,20881.65,21362.81,20726.88,21197.19
2019-06-19,21081.25,21279.52,21042.94,21424.01,20835.26,21344.15
2019-06-20,21233.37,21501.42,21164.44,21539.17,20991.69,21437.61
2019-06-21,21216.45,21442.23,21151.28,21563.52,21009.31,21491.44
2019-06-24,21526.36,21749.97,21405.57,21818.68,21276.51,21677.17
2019-06-25,21383.38,21542.9,21202.51,21613.69,21167.92,21550.82
2019-06-26,21774.15,22004.39,21750.33,22082.3,21547.24,21890.33
2019-06-27,21767.58,21949.04,21656.09,22096.85,21542.98,21906.48
2019-06-28,21460.5,21647.71,21321.06,21770.57,21215.15,21713.82
2019-07-01,21490.16,21670.02,21400.62,21762.72,21247.8,21639.65
2019-07-02,21346.43,21514.38,21289.53,21589.12,21086.85,21599.15
2019-07-03,21528.79,21835.57,21420.15,21829.59,21329.87,21647.48
2019-07-04,21390.88,21661.75,21338.63,21750.15,21201.41,21516.94
2019-07-05,21297.78,21592.56,21237.43,21670.76,21051.98,21453.63
2019-07-08,20901.22,21059.11,20751.72,21264.39,20755.78,21065.77
2019-07-09,20808.98,21020.03,20676.89,21087.16,20587.8,21013.87
2019-07-10,20312.69,20463.27,20250.03,20570.51,20171.73,20493.5
2019-07-11,19995.49,20167.62,19787.03,20315.28,19769.86,20138.81
2019-07-12,20150.13,20314.63,20043.36,20477.98,19866.96,20305.96
2019-07-15,20311.13,20564.59,20151.45,20632.05,20124.35,20460.66
2019-07-16,20399.77,20587.6,20278.33,20623.59,20205.91,20525.65
2019-07-17,20205.48,20450.71,20092.37,20473.53,20004.81,20331.24
2019-07-18,20197.86,20424.24,20082.4,20499.63,19969.94,20400.96
2019-07-19,20199.15,20494.21,20075.85,20521.82,19995.76,20286.89
2019-07-22,19968.52,20109.12,19824.86,20298.69,19748.41,20192.86
2019-07-23,20273.02,20526.81,20264.58,20582.96,20058.03,20421.3
2019-07-24,20453.72,20705.15,20427.84,20774.05,20283.61,20585.74
2019-07-25,20410.61,20574.98,20261.12,20720.23,20214.02,20604.09
2019-07-26,20418.14,20663.45,20380.66,20752.41,20238.87,20642.14
2019-07-29,20462.78,20681.16,20344.12,20782.53,20248.66,20672.22
2019-07-30,20051.22,20242.61,19956.15,20354.63,19837.0,20231.76
2019-07-31,20003.72,20170.8,19901.17,20293.04,19757.54,20207.24
2019-08-01,19869.75,20039.87,19744.19,20171.03,19656.35,19960.5
2019-08-02,19673.69,19951.09,19614.04,19987.87,19346.28,19810.55
2019-08-05,19620.43,19816.66,19527.27,19925.23,19401.07,19741.64
2019-08-06,19978.33,20209.37,19859.4,20293.22,19775.28,20187.09
2019-08-07,20108.78,20278.06,19955.77,20464.42,19930.37,20254.23
2019-08-08,19996.25,20165.03,19860.54,20306.8,19785.55,20190.03
2019-08-09,20113.09,20357.74,19946.5,20388.68,19925.94,20295.55
2019-08-12,20398.56,20547.49,20297.07,20740.59,20105.65,20526.57
2019-08-13,20590.11,20778.91,20437.88,20842.7,20381.86,20730.66
2019-08-14,20604.45,20811.89,20490.48,20868.95,20329.19,20822.6
2019-08-15,20473.63,20682.92,20427.36,20794.48,20219.41,20605.66
2019-08-16,20619.14,20817.95,20565.5,20949.72,20405.23,20789.24
2019-08-19,20702.5,20925.92,20597.66,20961.49,20548.32,20835.72
2019-08-20,20890.75,21128.61,20782.66,21188.12,20697.35,21044.76
2019-08-21,21025.97,21267.12,20999.89,21315.87,20816.48,21192.24
2019-08-22,21249.94,21420.54,21165.82,21548.0,21036.61,21386.66
2019-08-23,21138.62,21337.99,21019.06,21495.59,20897.06,21267.12
2019-08-26,21421.08,21686.48,21252.88,21772.66,21183.56,21604.71
2019-08-27,21465.6,21718.66,21375.18,21786.76,21269.29,21601.05
2019-08-28,21917.91,22076.91,21844.67,22222.74,21638.0,22057.72
2019-08-29,21769.55,22002.55,21633.2,22037.33,21577.67,21902.82
2019-08-30,22152.98,22286.86,22055.11,22548.19,21914.23,22326.75
2019-09-02,22199.08,22423.16,22071.94,22558.36,22013.74,22418.57
2019-09-03,22057.15,22361.44,21938.74,22356.83,21878.97,22300.06
2019-09-04,21952.87,22130.78,21733.88,22313.76,21659.88,22096.62
2019-09-05,21884.85,22067.18,21765.71,22210.04,21640.54,22154.04
2019-09-06,21980.07,22233.46,21912.78,22297.15,21722.66,22111.74
2019-09-09,22097.5,22250.29,21959.11,22448.2,21796.41,22322.17
2019-09-10,21973.29,22165.21,21865.73,22270.3,21708.18,22117.36
2019-09-11,21970.13,22216.04,21827.06,22284.58,21857.7,22107.62
2019-09-12,22448.11,22644.12,22352.06,22790.29,22251.0,22594.26
2019-09-13,22841.57,23059.2,22717.47,23161.37,22700.74,23021.9
2019-09-16,22943.74,23207.33,22785.92,23318.6,22752.35,23153.91
2019-09-17,22954.76,23203.66,22901.16,23384.89,22691.15,23169.15
2019-09-18,22984.63,23226.74,22912.41,23294.72,22737.23,23125.11
2019-09-19,23128.39,23343.98,22984.76,23398.29,22924.32,23267.64
2019-09-20,22895.33,23141.23,22803.64,23147.1,22686.41,23036.52
2019-09-23,22838.76,23061.5,22749.11,23174.47,22584.0,23016.38
2019-09-24,22463.08,22708.28,22379.62,22770.24,22170.61,22633.35
2019-09-25,22555.2,22758.33,22365.99,22902.9,22477.96,22692.77
2019-09-26,22703.92,22922.67,22636.1,23050.5,22470.47,22897.79
2019-09-27,22596.74,22777.97,22458.01,22863.23,22356.05,22879.77
2019-09-30,22957.52,23185.49,22826.3,23218.55,22733.15,23118.0
2019-10-01,22680.1,22870.11,22686.35,23033.72,22442.29,22841.87
2019-10-02,22352.63,22526.35,22254.36,22693.97,22134.59,22556.47
2019-10-03,22405.1,22640.74,22275.76,22722.09,22238.72,22559.3
2019-10-04,22643.2,22879.26,22430.11,22907.8,22411.13,22854.64
2019-10-07,23030.03,23296.38,22978.89,23397.19,22746.17,23181.17
2019-10-08,22926.88,23136.38,22750.56,23329.1,22690.2,23194.3
2019-10-09,23177.84,23428.54,23015.44,23538.4,22924.54,23379.25
2019-10-10,23171.24,23428.47,23040.02,23479.53,23005.51,23327.87
2019-10-11,23133.58,23385.5,23083.45,23482.65,22956.43,23291.42
2019-10-14,23341.25,23536.11,23260.64,23627.59,23112.85,23503.99
2019-10-15,23496.35,23738.34,23371.45,23898.52,23201.3,23748.83
2019-10-16,23131.18,23379.33,23029.78,23481.93,22843.15,23257.53
2019-10-17,23477.6,23712.71,23332.02,23746.74,23243.53,23634.06
2019-10-18,23806.24,23944.96,23693.86,24149.02,23584.19,23969.95
2019-10-21,23660.15,23904.34,23545.32,24036.97,23405.82,23848.68
2019-10-22,23756.35,24099.04,23683.6,24096.88,23495.98,23933.52
2019-10-23,23876.4,24097.97,23803.2,24221.37,23609.32,23996.2
2019-10-24,23941.11,24145.66,23845.06,24241.6,23700.58,24113.49
2019-10-25,23812.1,24068.01,23675.79,24196.27,23460.51,23997.86
2019-10-28,23655.08,23906.41,23571.9,23979.22,23366.42,23814.6
2019-10-29,23651.4,23944.33,23528.79,23904.16,23385.22,23873.1
2019-10-30,23932.79,24111.91,23761.34,24274.01,23751.26,24168.26
2019-10-31,24065.65,24341.51,23925.91,24473.86,23785.82,24254.4
2019-11-01,23979.02,24247.13,23863.18,24320.15,23747.89,24181.91
2019-11-04,24167.2,24402.0,24090.36,24613.71,23936.48,24256.09
2019-11-05,23490.85,23741.67,23364.77,23863.37,23316.92,23658.99
2019-11-06,23764.64,24051.21,23588.34,24137.21,23587.0,24002.51
2019-11-07,23357.11,23631.43,23242.98,23701.47,23120.85,23524.19
2019-11-08,23274.94,23454.48,23163.84,23620.88,23020.05,23426.82
2019-11-11,23018.09,23286.03,22911.55,23351.23,22757.35,23307.09
2019-11-12,22724.27,22948.57,22652.46,23051.4,22486.07,22988.74
2019-11-13,22991.9,23225.17,22923.79,23361.19,22742.02,23197.33
2019-11-14,22886.9,23119.12,22745.27,23187.37,22683.38,23122.13
2019-11-15,22968.64,23191.43,22825.49,23263.75,22758.26,23050.14
2019-11-18,22960.16,23244.49,22797.6,23252.99,22757.74,23107.68
2019-11-19,23072.26,23299.12,22989.15,23512.74,22899.65,23235.15
2019-11-20,23092.3,23271.52,23043.75,23463.18,22947.41,23266.14
2019-11-21,22800.2,23010.26,22671.83,23156.09,22577.88,22960.26
2019-11-22,23030.79,23269.33,22904.52,23327.54,22851.13,23097.58
2019-11-25,22919.65,23205.19,22872.28,23292.01,22674.33,23120.7
2019-11-26,22567.9,22820.8,22477.88,22901.16,22395.71,22772.98
2019-11-27,22473.74,22660.25,22380.98,22820.47,22296.71,22725.53
2019-11-28,22815.84,23157.4,22647.42,23113.51,22633.7,22962.4
2019-11-29,23012.95,23255.27,22929.13,23365.53,22787.15,23157.01
2019-12-02,22935.15,23223.01,22777.86,23259.74,22675.14,22995.7
2019-12-03,22857.48,23079.11,22691.35,23165.34,22565.15,23026.91
2019-12-04,22786.35,23038.52,22656.62,23161.6,22556.67,23009.71
2019-12-05,23266.84,23538.58,23123.25,23544.29,23105.51,23424.51
2019-12-06,23358.21,23648.71,23231.07,23734.97,23110.16,23645.21
2019-12-09,23461.23,23745.45,23276.31,23845.26,23263.45,23636.88
2019-12-10,23706.56,23984.98,23633.49,24020.46,23509.51,23903.19
2019-12-11,23765.62,23988.3,23700.39,24083.11,23514.48,23890.95
2019-12-12,23706.5,23916.46,23495.64,24051.53,23531.85,23909.77
2019-12-13,23662.37,23914.73,23590.36,24030.65,23288.09,23758.0
2019-12-16,23647.8,23928.41,23491.22,23995.28,23353.49,23869.79
2019-12-17,23641.36,23867.24,23563.67,24016.48,23361.65,23864.74
2019-12-18,23816.39,24105.29,23694.05,24257.61,23539.18,24071.67
2019-12-19,23831.15,24138.69,23713.36,24164.42,23608.86,23973.18
2019-12-20,24008.79,24204.87,23879.85,24286.56,23782.62,24208.57
2019-12-23,23991.81,24191.57,23930.02,24391.32,23770.8,24210.8
2019-12-24,24013.09,24246.48,23833.49,24454.13,23801.58,24226.43
2019-12-25,23540.37,23790.26,23451.29,23911.97,23260.24,23687.96
2019-12-26,23759.45,23972.12,23692.99,24064.15,23463.97,23835.86
2019-12-27,23844.3,24147.23,23759.24,24196.06,23624.76,24051.6
2019-12-30,24085.87,24347.15,24077.42,24393.27,23814.65,24271.21
2019-12-31,23400.62,23636.48,23258.87,23781.72,23093.12,23561.31
2020-01-01,23896.85,24067.19,23823.11,24190.72,23704.3,24124.53
2020-01-02,23865.9,24041.75,23741.5,24209.56,23693.83,24054.68
2020-01-03,24134.26,24389.17,24073.12,24447.8,23968.08,24263.66
2020-01-06,23886.98,24023.96,23767.17,24251.34,23657.04,23985.8
2020-01-07,24036.2,24325.24,23897.37,24379.13,23825.93,24174.22
2020-01-08,23786.71,24017.05,23729.91,24151.92,23614.01,24090.85
2020-01-09,23641.16,24030.91,23499.71,23996.83,23374.42,23864.46
2020-01-10,24100.43,24452.67,23911.83,24414.38,23912.96,24302.32
2020-01-13,24056.92,24288.76,23911.77,24447.94,23829.6,24240.64
2020-01-14,24111.7,24347.69,24020.99,24471.02,23914.64,24292.66
2020-01-15,24324.83,24616.52,24270.93,24641.61,24090.64,24576.21
2020-01-16,24448.15,24775.91,24331.34,24924.45,24267.05,24619.75
2020-01-17,24487.4,24652.05,24429.52,24878.04,24253.47,24711.55
2020-01-20,24579.39,24737.37,24389.73,24940.55,24260.65,24758.9
2020-01-21,25179.81,25400.28,25031.59,25628.78,25001.13,25478.95
2020-01-22,25167.82,25448.83,25027.46,25638.05,24868.45,25406.53
2020-01-23,25221.01,25498.28,25089.12,25591.99,25032.0,25485.6
2020-01-24,25489.94,25799.38,25366.78,25890.0,25230.44,25664.07
2020-01-27,25775.88,25971.79,25682.62,26111.58,25578.75,26036.63
2020-01-28,26086.28,26226.3,25932.64,26469.89,25884.62,26278.66
2020-01-29,26256.06,26563.67,26132.08,26639.44,26016.08,26471.88
2020-01-30,25960.25,26176.86,25828.11,26359.25,25727.05,26252.83
2020-01-31,26390.42,26547.78,26209.6,26803.84,26148.82,26546.5
2020-02-03,26092.23,26360.72,25955.84,26512.83,25726.22,26311.57
2020-02-04,26173.93,26477.19,26035.54,26578.98,25918.39,26406.25
2020-02-05,25979.85,26233.3,25841.37,26306.63,25662.06,26214.71
2020-02-06,25965.79,26201.67,25837.61,26306.54,25715.02,26150.1
2020-02-07,26053.9,26306.13,25927.57,26416.23,25733.8,26371.04
